species,plant_date,plant_type,dbh,plot_size
Pyrus kawakamii :: Evergreen Pear,1995-01-07 00:00:00.000000 UTC,Tree,16,3x3
Melaleuca quinquenervia :: Cajeput,1997-04-22 00:00:00.000000 UTC,Tree,16,3x3
Melaleuca quinquenervia :: Cajeput,1997-04-22 00:00:00.000000 UTC,Tree,16,3x3
Lophostemon confertus :: Brisbane Box,1995-01-07 00:00:00.000000 UTC,Tree,16,3x3
Lophostemon confertus :: Brisbane Box,2007-03-01 00:00:00.000000 UTC,Tree,16,3x3
Tristaniopsis laurina :: Swamp Myrtle,1992-05-28 00:00:00.000000 UTC,Tree,16,3x3
Aesculus x carnea :: Red Horse Chestnut,1999-12-09 00:00:00.000000 UTC,Tree,16,3x3
Washingtonia robusta :: Mexican Fan Palm,2003-04-01 00:00:00.000000 UTC,Tree,16,3x3
Metrosideros excelsa :: New Zealand Xmas Tree,1992-12-22 00:00:00.000000 UTC,Tree,16,3x3
Acacia melanoxylon :: Blackwood Acacia,1998-11-24 00:00:00.000000 UTC,Tree,17,3x3
Tristania conferta ::,1995-01-07 00:00:00.000000 UTC,Tree,18,3x3
Ceratonia siliqua :: Carob,1990-04-01 00:00:00.000000 UTC,Tree,18,3x3
Ulmus parvifolia :: Chinese Elm,2016-05-23 00:00:00.000000 UTC,Tree,18,3x3
Ulmus parvifolia :: Chinese Elm,2011-07-19 00:00:00.000000 UTC,Tree,18,3x3
Ulmus parvifolia :: Chinese Elm,1998-01-20 00:00:00.000000 UTC,Tree,18,3x3
Acer saccharinum :: Silver Maple,2015-07-30 00:00:00.000000 UTC,Tree,18,3x3
Melaleuca quinquenervia :: Cajeput,1997-04-22 00:00:00.000000 UTC,Tree,18,3x3
Acacia baileyana :: Bailey's Acacia,2001-04-09 00:00:00.000000 UTC,Tree,18,3x3
Hypelate trifoliata :: White ironwood,1992-12-30 00:00:00.000000 UTC,Tree,18,3x3
Lophostemon confertus :: Brisbane Box,2002-03-27 00:00:00.000000 UTC,Tree,18,3x3
Lophostemon confertus :: Brisbane Box,1995-06-08 00:00:00.000000 UTC,Tree,18,3x3
Lophostemon confertus :: Brisbane Box,1995-06-08 00:00:00.000000 UTC,Tree,18,3x3
Lophostemon confertus :: Brisbane Box,1995-04-28 00:00:00.000000 UTC,Tree,18,3x3
Lophostemon confertus :: Brisbane Box,1995-04-28 00:00:00.000000 UTC,Tree,18,3x3
Lophostemon confertus :: Brisbane Box,2001-01-01 00:00:00.000000 UTC,Tree,18,3x3
Tristaniopsis laurina :: Swamp Myrtle,1995-06-24 00:00:00.000000 UTC,Tree,18,3x3
Tristaniopsis laurina :: Swamp Myrtle,1991-03-01 00:00:00.000000 UTC,Tree,18,3x3
Acacia melanoxylon :: Blackwood Acacia,2006-03-28 00:00:00.000000 UTC,Tree,18,3x3
Acacia melanoxylon :: Blackwood Acacia,2016-09-21 00:00:00.000000 UTC,Tree,18,3x3
Acacia melanoxylon :: Blackwood Acacia,2016-09-21 00:00:00.000000 UTC,Tree,18,3x3
Pittosporum undulatum :: Victorian Box,1992-05-18 00:00:00.000000 UTC,Tree,18,3x3
Aesculus x carnea :: Red Horse Chestnut,1990-04-11 00:00:00.000000 UTC,Tree,18,3x3
Washingtonia robusta :: Mexican Fan Palm,1992-09-23 00:00:00.000000 UTC,Tree,18,3x3
Magnolia grandiflora :: Southern Magnolia,2011-11-15 00:00:00.000000 UTC,Tree,18,3x3
Fraxinus uhdei :: Shamel Ash: Evergreen Ash,1990-11-02 00:00:00.000000 UTC,Tree,18,3x3
Metrosideros excelsa :: New Zealand Xmas Tree,2002-05-23 00:00:00.000000 UTC,Tree,18,3x3
Metrosideros excelsa :: New Zealand Xmas Tree,2002-05-23 00:00:00.000000 UTC,Tree,18,3x3
Metrosideros excelsa :: New Zealand Xmas Tree,2002-05-23 00:00:00.000000 UTC,Tree,18,3x3
Metrosideros excelsa :: New Zealand Xmas Tree,2002-05-23 00:00:00.000000 UTC,Tree,18,3x3
Metrosideros excelsa :: New Zealand Xmas Tree,1995-02-01 00:00:00.000000 UTC,Tree,18,3x3
Platanus x hispanica :: Sycamore: London Plane,1994-05-17 00:00:00.000000 UTC,Tree,18,3x3
Platanus x hispanica :: Sycamore: London Plane,1990-03-26 00:00:00.000000 UTC,Tree,18,3x3
Magnolia grandiflora 'Russet' :: Russet Magnolia,1991-01-11 00:00:00.000000 UTC,Tree,18,3x3
Magnolia grandiflora 'Russet' :: Russet Magnolia,1991-01-11 00:00:00.000000 UTC,Tree,18,3x3
Eucalyptus polyanthemos :: Silver Dollar Eucalyptus,1992-11-02 00:00:00.000000 UTC,Tree,18,3x3
Eucalyptus nicholii :: Nichol's Willow-Leafed Peppermint,1991-01-18 00:00:00.000000 UTC,Tree,18,3x3
Lophostemon confertus :: Brisbane Box,2009-11-05 00:00:00.000000 UTC,Tree,20,3x3
Lophostemon confertus :: Brisbane Box,2005-04-14 00:00:00.000000 UTC,Tree,20,3x3
Lophostemon confertus :: Brisbane Box,2003-09-08 00:00:00.000000 UTC,Tree,20,3x3
Lophostemon confertus :: Brisbane Box,1995-06-09 00:00:00.000000 UTC,Tree,20,3x3
Lophostemon confertus :: Brisbane Box,1995-06-08 00:00:00.000000 UTC,Tree,20,3x3
Lophostemon confertus :: Brisbane Box,1994-02-23 00:00:00.000000 UTC,Tree,20,3x3
Acacia melanoxylon :: Blackwood Acacia,2004-02-14 00:00:00.000000 UTC,Tree,20,3x3
Magnolia grandiflora :: Southern Magnolia,2012-01-26 00:00:00.000000 UTC,Tree,20,3x3
Melaleuca quinquenervia :: Cajeput,1997-04-22 00:00:00.000000 UTC,Tree,24,3x3
Washingtonia robusta :: Mexican Fan Palm,2007-06-29 00:00:00.000000 UTC,Tree,24,3x3
Ceratonia siliqua :: Carob,2008-06-09 00:00:00.000000 UTC,Tree,30,3x3
Myoporum laetum :: Myoporum,2008-04-24 00:00:00.000000 UTC,Tree,30,3x3
Ficus retusa nitida :: Banyan Fig,1992-05-28 00:00:00.000000 UTC,Tree,30,3x3
Lophostemon confertus :: Brisbane Box,1992-03-26 00:00:00.000000 UTC,Tree,30,3x3
Acacia melanoxylon :: Blackwood Acacia,2004-02-14 00:00:00.000000 UTC,Tree,30,3x3
Pittosporum undulatum :: Victorian Box,2011-02-23 00:00:00.000000 UTC,Tree,30,3x3
Pittosporum undulatum :: Victorian Box,1990-04-24 00:00:00.000000 UTC,Tree,30,3x3
Arbutus 'Marina' :: Hybrid Strawberry Tree,1996-07-02 00:00:00.000000 UTC,Tree,30,3x3
Platanus x hispanica :: Sycamore: London Plane,1992-07-06 00:00:00.000000 UTC,Tree,30,3x3
Eucalyptus nicholii :: Nichol's Willow-Leafed Peppermint,1991-11-20 00:00:00.000000 UTC,Tree,30,3x3
Acacia melanoxylon :: Blackwood Acacia,2016-10-28 00:00:00.000000 UTC,Tree,3,4X4
Chamaerops humilis :: Mediterranean Fan Palm,1999-06-06 00:00:00.000000 UTC,Tree,12,4X4
Chamaerops humilis :: Mediterranean Fan Palm,1999-06-06 00:00:00.000000 UTC,Tree,12,4X4
Chamaerops humilis :: Mediterranean Fan Palm,1999-06-06 00:00:00.000000 UTC,Tree,12,4X4
Chamaerops humilis :: Mediterranean Fan Palm,1999-06-06 00:00:00.000000 UTC,Tree,12,4X4
Chamaerops humilis :: Mediterranean Fan Palm,1999-06-06 00:00:00.000000 UTC,Tree,12,4X4
Chamaerops humilis :: Mediterranean Fan Palm,1999-06-06 00:00:00.000000 UTC,Tree,12,4X4
Chamaerops humilis :: Mediterranean Fan Palm,1999-06-06 00:00:00.000000 UTC,Tree,12,4X4
Chamaerops humilis :: Mediterranean Fan Palm,1999-06-06 00:00:00.000000 UTC,Tree,12,4X4
Tristania conferta ::,1998-12-12 00:00:00.000000 UTC,Tree,25,4X4
Tristania conferta ::,1998-12-12 00:00:00.000000 UTC,Tree,25,4X4
Lophostemon confertus :: Brisbane Box,1991-07-31 00:00:00.000000 UTC,Tree,25,4X4
Pittosporum undulatum :: Victorian Box,1990-12-31 00:00:00.000000 UTC,Tree,25,4X4
Fraxinus uhdei :: Shamel Ash: Evergreen Ash,1999-01-21 00:00:00.000000 UTC,Tree,80,4X4
Fraxinus uhdei :: Shamel Ash: Evergreen Ash,2008-01-25 00:00:00.000000 UTC,Tree,45,4X4
Metrosideros excelsa :: New Zealand Xmas Tree,1992-06-15 00:00:00.000000 UTC,Tree,40,4X4
Platanus x hispanica :: Sycamore: London Plane,2012-10-16 00:00:00.000000 UTC,Tree,25,4X4
Platanus x hispanica :: Sycamore: London Plane,1994-03-16 00:00:00.000000 UTC,Tree,25,4X4
Platanus x hispanica :: Sycamore: London Plane,1993-09-28 00:00:00.000000 UTC,Tree,25,4X4
Platanus x hispanica :: Sycamore: London Plane,1990-09-24 00:00:00.000000 UTC,Tree,35,4X4
Platanus x hispanica :: Sycamore: London Plane,1994-01-26 00:00:00.000000 UTC,Tree,35,4X4
Platanus x hispanica :: Sycamore: London Plane,1990-12-01 00:00:00.000000 UTC,Tree,35,4X4
Platanus x hispanica :: Sycamore: London Plane,2004-06-30 00:00:00.000000 UTC,Tree,40,4X4
Platanus x hispanica :: Sycamore: London Plane,1990-10-01 00:00:00.000000 UTC,Tree,40,4X4
Platanus x hispanica :: Sycamore: London Plane,1997-12-18 00:00:00.000000 UTC,Tree,35,4X4
Platanus x hispanica :: Sycamore: London Plane,1994-03-16 00:00:00.000000 UTC,Tree,35,4X4
Acer rubrum :: Red Maple,2013-05-23 00:00:00.000000 UTC,Tree,0,4X4
Prunus serrulata :: Ornamental Cherry,2012-06-26 00:00:00.000000 UTC,Tree,0,4X4
Platanus x hispanica :: Sycamore: London Plane,1993-01-13 00:00:00.000000 UTC,Tree,0,4X4
Platanus x hispanica :: Sycamore: London Plane,2011-04-16 00:00:00.000000 UTC,Tree,1,4X4
Quercus agrifolia :: Coast Live Oak,2005-01-19 00:00:00.000000 UTC,Tree,2,4X4
Lophostemon confertus :: Brisbane Box,2014-06-09 23:00:00.000000 UTC,Tree,2,4X4
Platanus x hispanica :: Sycamore: London Plane,2004-02-12 00:00:00.000000 UTC,Tree,2,4X4
Tree(s) ::,2016-01-27 00:00:00.000000 UTC,Tree,3,4X4
Tree(s) ::,2000-05-13 00:00:00.000000 UTC,Tree,3,4X4
Tristania conferta ::,2000-01-12 00:00:00.000000 UTC,Tree,3,4X4
Acer rubrum :: Red Maple,2013-12-14 00:00:00.000000 UTC,Tree,3,4X4
Acer rubrum :: Red Maple,2013-12-14 00:00:00.000000 UTC,Tree,3,4X4
Acer rubrum :: Red Maple,2005-12-15 00:00:00.000000 UTC,Tree,3,4X4
Maytenus boaria :: Mayten,2004-01-08 00:00:00.000000 UTC,Tree,3,4X4
Maytenus boaria :: Mayten,2004-01-08 00:00:00.000000 UTC,Tree,3,4X4
Maytenus boaria :: Mayten,1999-05-19 00:00:00.000000 UTC,Tree,3,4X4
Ceratonia siliqua :: Carob,2015-05-20 00:00:00.000000 UTC,Tree,3,4X4
Myoporum laetum :: Myoporum,2000-12-01 00:00:00.000000 UTC,Tree,3,4X4
Olea europaea :: Olive Tree,2016-06-09 13:54:00.000000 UTC,Tree,3,4X4
Ginkgo biloba :: Maidenhair Tree,2015-06-06 12:24:00.000000 UTC,Tree,3,4X4
Ginkgo biloba :: Maidenhair Tree,2012-05-05 00:00:00.000000 UTC,Tree,3,4X4
Prunus cerasifera :: Cherry Plum,1997-07-23 00:00:00.000000 UTC,Tree,3,4X4
Prunus cerasifera :: Cherry Plum,1998-02-17 00:00:00.000000 UTC,Tree,3,4X4
Acer buergeranum :: Trident Maple,2003-03-20 00:00:00.000000 UTC,Tree,3,4X4
Ficus retusa nitida :: Banyan Fig,2007-06-29 00:00:00.000000 UTC,Tree,3,4X4
Pyrus kawakamii :: Evergreen Pear,1990-03-28 00:00:00.000000 UTC,Tree,3,4X4
Pyrus kawakamii :: Evergreen Pear,2004-10-05 00:00:00.000000 UTC,Tree,3,4X4
Pyrus kawakamii :: Evergreen Pear,1991-12-20 00:00:00.000000 UTC,Tree,3,4X4
Pyrus kawakamii :: Evergreen Pear,1998-02-17 00:00:00.000000 UTC,Tree,3,4X4
Pyrus kawakamii :: Evergreen Pear,2000-05-15 00:00:00.000000 UTC,Tree,3,4X4
Pyrus kawakamii :: Evergreen Pear,2000-05-15 00:00:00.000000 UTC,Tree,3,4X4
Hymenosporum flavum :: Sweet Shade,2014-07-22 00:00:00.000000 UTC,Tree,3,4X4
Ligustrum lucidum :: Glossy Privet,1994-06-30 00:00:00.000000 UTC,Tree,3,4X4
Melaleuca quinquenervia :: Cajeput,2000-01-13 00:00:00.000000 UTC,Tree,3,4X4
Melaleuca quinquenervia :: Cajeput,2008-02-20 00:00:00.000000 UTC,Tree,3,4X4
Melaleuca quinquenervia :: Cajeput,2000-01-13 00:00:00.000000 UTC,Tree,3,4X4
Melaleuca quinquenervia :: Cajeput,2000-01-13 00:00:00.000000 UTC,Tree,3,4X4
Melaleuca quinquenervia :: Cajeput,1998-02-12 00:00:00.000000 UTC,Tree,3,4X4
Pittosporum spp :: Pittosporum spp,2008-04-23 00:00:00.000000 UTC,Tree,3,4X4
Pittosporum spp :: Pittosporum spp,2008-04-23 00:00:00.000000 UTC,Tree,3,4X4
Pyrus calleryana :: Ornamental Pear,2014-07-16 00:00:00.000000 UTC,Tree,3,4X4
Lophostemon confertus :: Brisbane Box,2014-02-22 00:00:00.000000 UTC,Tree,3,4X4
Lophostemon confertus :: Brisbane Box,1996-06-13 00:00:00.000000 UTC,Tree,3,4X4
Lophostemon confertus :: Brisbane Box,1992-05-26 00:00:00.000000 UTC,Tree,3,4X4
Lophostemon confertus :: Brisbane Box,2016-07-28 00:00:00.000000 UTC,Tree,3,4X4
Lophostemon confertus :: Brisbane Box,2015-04-13 06:47:00.000000 UTC,Tree,3,4X4
Lophostemon confertus :: Brisbane Box,2015-07-18 14:41:00.000000 UTC,Tree,3,4X4
Lophostemon confertus :: Brisbane Box,2017-02-14 09:54:00.000000 UTC,Tree,3,4X4
Lophostemon confertus :: Brisbane Box,2016-01-19 10:19:00.000000 UTC,Tree,3,4X4
Lophostemon confertus :: Brisbane Box,2015-04-09 00:00:00.000000 UTC,Tree,3,4X4
Lophostemon confertus :: Brisbane Box,2014-02-19 00:00:00.000000 UTC,Tree,3,4X4
Lophostemon confertus :: Brisbane Box,1997-06-03 00:00:00.000000 UTC,Tree,3,4X4
Prunus serrulata :: Ornamental Cherry,2014-01-08 00:00:00.000000 UTC,Tree,3,4X4
Tristaniopsis laurina :: Swamp Myrtle,2012-02-24 00:00:00.000000 UTC,Tree,3,4X4
Tristaniopsis laurina :: Swamp Myrtle,2003-04-05 00:00:00.000000 UTC,Tree,3,4X4
Tristaniopsis laurina :: Swamp Myrtle,2008-03-09 00:00:00.000000 UTC,Tree,3,4X4
Tristaniopsis laurina :: Swamp Myrtle,2008-03-09 00:00:00.000000 UTC,Tree,3,4X4
Tristaniopsis laurina :: Swamp Myrtle,2005-04-14 00:00:00.000000 UTC,Tree,3,4X4
Tristaniopsis laurina :: Swamp Myrtle,2015-09-09 14:27:00.000000 UTC,Tree,3,4X4
Tristaniopsis laurina :: Swamp Myrtle,2015-07-23 00:00:00.000000 UTC,Tree,3,4X4
Tristaniopsis laurina :: Swamp Myrtle,2014-06-10 00:00:00.000000 UTC,Tree,3,4X4
Tristaniopsis laurina :: Swamp Myrtle,2016-01-19 09:27:00.000000 UTC,Tree,3,4X4
Tristaniopsis laurina :: Swamp Myrtle,2007-01-07 00:00:00.000000 UTC,Tree,3,4X4
Tristaniopsis laurina :: Swamp Myrtle,2014-09-20 12:16:00.000000 UTC,Tree,3,4X4
Tristaniopsis laurina :: Swamp Myrtle,2015-03-25 00:00:00.000000 UTC,Tree,3,4X4
Pittosporum undulatum :: Victorian Box,2003-11-17 00:00:00.000000 UTC,Tree,3,4X4
Pittosporum undulatum :: Victorian Box,2015-01-23 15:04:00.000000 UTC,Tree,3,4X4
Pittosporum undulatum :: Victorian Box,2013-12-14 00:00:00.000000 UTC,Tree,3,4X4
Pittosporum undulatum :: Victorian Box,2017-11-09 00:00:00.000000 UTC,Tree,3,4X4
Pittosporum undulatum :: Victorian Box,2017-11-09 00:00:00.000000 UTC,Tree,3,4X4
Pittosporum undulatum :: Victorian Box,2003-03-19 00:00:00.000000 UTC,Tree,3,4X4
Pittosporum undulatum :: Victorian Box,1993-04-15 00:00:00.000000 UTC,Tree,3,4X4
Pittosporum undulatum :: Victorian Box,2008-04-23 00:00:00.000000 UTC,Tree,3,4X4
Pittosporum undulatum :: Victorian Box,1999-03-11 00:00:00.000000 UTC,Tree,3,4X4
Pittosporum undulatum :: Victorian Box,2007-12-14 00:00:00.000000 UTC,Tree,3,4X4
Pittosporum undulatum :: Victorian Box,2005-02-23 00:00:00.000000 UTC,Tree,3,4X4
Pittosporum undulatum :: Victorian Box,1998-10-15 00:00:00.000000 UTC,Tree,3,4X4
Pittosporum undulatum :: Victorian Box,2014-12-23 12:38:00.000000 UTC,Tree,3,4X4
Pittosporum undulatum :: Victorian Box,2001-11-28 00:00:00.000000 UTC,Tree,3,4X4
Pittosporum undulatum :: Victorian Box,2010-04-01 00:00:00.000000 UTC,Tree,3,4X4
Pittosporum undulatum :: Victorian Box,2000-05-16 00:00:00.000000 UTC,Tree,3,4X4
Pittosporum undulatum :: Victorian Box,2010-02-05 00:00:00.000000 UTC,Tree,3,4X4
Pittosporum undulatum :: Victorian Box,2001-01-19 00:00:00.000000 UTC,Tree,3,4X4
Pittosporum undulatum :: Victorian Box,2000-03-29 00:00:00.000000 UTC,Tree,3,4X4
Geijera parviflora :: Australian Willow,1997-06-19 00:00:00.000000 UTC,Tree,3,4X4
Magnolia grandiflora :: Southern Magnolia,1997-01-16 00:00:00.000000 UTC,Tree,3,4X4
Magnolia grandiflora :: Southern Magnolia,2008-10-16 00:00:00.000000 UTC,Tree,3,4X4
Magnolia grandiflora :: Southern Magnolia,2006-08-19 00:00:00.000000 UTC,Tree,3,4X4
Magnolia grandiflora :: Southern Magnolia,2015-07-11 14:59:00.000000 UTC,Tree,3,4X4
Magnolia grandiflora :: Southern Magnolia,2015-07-03 14:01:00.000000 UTC,Tree,3,4X4
Magnolia grandiflora :: Southern Magnolia,2014-01-08 00:00:00.000000 UTC,Tree,3,4X4
Magnolia grandiflora :: Southern Magnolia,2015-07-16 07:23:00.000000 UTC,Tree,3,4X4
Magnolia grandiflora :: Southern Magnolia,2001-02-01 00:00:00.000000 UTC,Tree,3,4X4
Magnolia grandiflora :: Southern Magnolia,2009-12-24 00:00:00.000000 UTC,Tree,3,4X4
Magnolia grandiflora :: Southern Magnolia,2006-09-11 00:00:00.000000 UTC,Tree,3,4X4
Magnolia grandiflora :: Southern Magnolia,2006-09-11 00:00:00.000000 UTC,Tree,3,4X4
Magnolia grandiflora :: Southern Magnolia,2006-09-11 00:00:00.000000 UTC,Tree,3,4X4
Magnolia grandiflora :: Southern Magnolia,2006-09-11 00:00:00.000000 UTC,Tree,3,4X4
Magnolia grandiflora :: Southern Magnolia,2006-09-11 00:00:00.000000 UTC,Tree,3,4X4
Magnolia grandiflora :: Southern Magnolia,2006-09-11 00:00:00.000000 UTC,Tree,3,4X4
Magnolia grandiflora :: Southern Magnolia,2006-09-11 00:00:00.000000 UTC,Tree,3,4X4
Magnolia grandiflora :: Southern Magnolia,2006-09-11 00:00:00.000000 UTC,Tree,3,4X4
Magnolia grandiflora :: Southern Magnolia,2006-09-11 00:00:00.000000 UTC,Tree,3,4X4
Magnolia grandiflora :: Southern Magnolia,2006-09-11 00:00:00.000000 UTC,Tree,3,4X4
Magnolia grandiflora :: Southern Magnolia,2006-09-11 00:00:00.000000 UTC,Tree,3,4X4
Magnolia grandiflora :: Southern Magnolia,2006-09-11 00:00:00.000000 UTC,Tree,3,4X4
Magnolia grandiflora :: Southern Magnolia,2006-09-11 00:00:00.000000 UTC,Tree,3,4X4
Magnolia grandiflora :: Southern Magnolia,2006-09-11 00:00:00.000000 UTC,Tree,3,4X4
Magnolia grandiflora :: Southern Magnolia,2006-09-11 00:00:00.000000 UTC,Tree,3,4X4
Magnolia grandiflora :: Southern Magnolia,2006-09-11 00:00:00.000000 UTC,Tree,3,4X4
Magnolia grandiflora :: Southern Magnolia,2006-09-11 00:00:00.000000 UTC,Tree,3,4X4
Magnolia grandiflora :: Southern Magnolia,2006-09-11 00:00:00.000000 UTC,Tree,3,4X4
Magnolia grandiflora :: Southern Magnolia,2006-09-11 00:00:00.000000 UTC,Tree,3,4X4
Magnolia grandiflora :: Southern Magnolia,2006-09-11 00:00:00.000000 UTC,Tree,3,4X4
Magnolia grandiflora :: Southern Magnolia,2006-09-11 00:00:00.000000 UTC,Tree,3,4X4
Magnolia grandiflora :: Southern Magnolia,2006-09-11 00:00:00.000000 UTC,Tree,3,4X4
Magnolia grandiflora :: Southern Magnolia,2006-09-11 00:00:00.000000 UTC,Tree,3,4X4
Magnolia grandiflora :: Southern Magnolia,2009-01-06 00:00:00.000000 UTC,Tree,3,4X4
Magnolia grandiflora :: Southern Magnolia,1992-02-06 00:00:00.000000 UTC,Tree,3,4X4
Callistemon viminalis :: Weeping Bottlebrush,2000-03-01 00:00:00.000000 UTC,Tree,3,4X4
Melaleuca linariifolia :: Flaxleaf Paperbark,2008-02-20 00:00:00.000000 UTC,Tree,3,4X4
Olea europaea 'Fruitless' :: Fruitless Olive,2016-02-12 06:38:00.000000 UTC,Tree,3,4X4
Olea europaea 'Fruitless' :: Fruitless Olive,2016-06-09 14:11:00.000000 UTC,Tree,3,4X4
Liquidambar styraciflua :: American Sweet Gum,2013-10-03 00:00:00.000000 UTC,Tree,3,4X4
Photinia fraseri :: Photinia: Chinese photinia,2014-12-18 14:37:00.000000 UTC,Tree,3,4X4
Photinia fraseri :: Photinia: Chinese photinia,1997-06-11 00:00:00.000000 UTC,Tree,3,4X4
Photinia fraseri :: Photinia: Chinese photinia,2002-05-15 00:00:00.000000 UTC,Tree,3,4X4
Platanus x hispanica :: Sycamore: London Plane,1998-02-13 00:00:00.000000 UTC,Tree,3,4X4
Platanus x hispanica :: Sycamore: London Plane,2016-11-01 07:33:00.000000 UTC,Tree,3,4X4
Platanus x hispanica :: Sycamore: London Plane,2016-11-01 06:13:00.000000 UTC,Tree,3,4X4
Platanus x hispanica :: Sycamore: London Plane,2005-10-28 00:00:00.000000 UTC,Tree,3,4X4
Platanus x hispanica :: Sycamore: London Plane,2005-10-08 00:00:00.000000 UTC,Tree,3,4X4
Platanus x hispanica :: Sycamore: London Plane,2012-06-06 00:00:00.000000 UTC,Tree,3,4X4
Platanus x hispanica :: Sycamore: London Plane,2014-05-14 00:00:00.000000 UTC,Tree,3,4X4
Platanus x hispanica :: Sycamore: London Plane,2009-01-08 00:00:00.000000 UTC,Tree,3,4X4
Platanus x hispanica :: Sycamore: London Plane,2016-01-26 11:03:00.000000 UTC,Tree,3,4X4
Platanus x hispanica :: Sycamore: London Plane,2011-11-21 00:00:00.000000 UTC,Tree,3,4X4
Platanus x hispanica :: Sycamore: London Plane,2005-05-09 00:00:00.000000 UTC,Tree,3,4X4
Platanus x hispanica :: Sycamore: London Plane,2006-10-03 00:00:00.000000 UTC,Tree,3,4X4
Platanus x hispanica :: Sycamore: London Plane,2006-10-03 00:00:00.000000 UTC,Tree,3,4X4
Platanus x hispanica :: Sycamore: London Plane,2012-01-12 00:00:00.000000 UTC,Tree,3,4X4
Platanus x hispanica :: Sycamore: London Plane,2011-06-01 00:00:00.000000 UTC,Tree,3,4X4
Platanus x hispanica :: Sycamore: London Plane,2007-11-27 00:00:00.000000 UTC,Tree,3,4X4
Platanus x hispanica :: Sycamore: London Plane,2010-02-02 00:00:00.000000 UTC,Tree,3,4X4
Platanus x hispanica :: Sycamore: London Plane,2010-02-02 00:00:00.000000 UTC,Tree,3,4X4
Platanus x hispanica :: Sycamore: London Plane,2004-06-30 00:00:00.000000 UTC,Tree,3,4X4
Platanus x hispanica :: Sycamore: London Plane,2008-06-19 00:00:00.000000 UTC,Tree,3,4X4
Platanus x hispanica :: Sycamore: London Plane,2005-01-22 00:00:00.000000 UTC,Tree,3,4X4
Platanus x hispanica :: Sycamore: London Plane,1991-12-17 00:00:00.000000 UTC,Tree,3,4X4
Magnolia grandiflora 'Russet' :: Russet Magnolia,2016-05-02 00:00:00.000000 UTC,Tree,3,4X4
Platanus x hispanica 'Yarwood' :: Yarwood Sycamore,2016-01-12 06:56:00.000000 UTC,Tree,3,4X4
Platanus x hispanica 'Yarwood' :: Yarwood Sycamore,2007-02-10 00:00:00.000000 UTC,Tree,3,4X4
Platanus x hispanica 'Yarwood' :: Yarwood Sycamore,2015-04-30 08:31:00.000000 UTC,Tree,3,4X4
Platanus x hispanica 'Yarwood' :: Yarwood Sycamore,2015-06-23 07:44:00.000000 UTC,Tree,3,4X4
Platanus x hispanica 'Yarwood' :: Yarwood Sycamore,2012-01-10 00:00:00.000000 UTC,Tree,3,4X4
Platanus x hispanica 'Yarwood' :: Yarwood Sycamore,2004-03-17 00:00:00.000000 UTC,Tree,3,4X4
Platanus x hispanica 'Yarwood' :: Yarwood Sycamore,2014-12-18 14:16:00.000000 UTC,Tree,3,4X4
Platanus x hispanica 'Yarwood' :: Yarwood Sycamore,2017-04-27 09:15:00.000000 UTC,Tree,3,4X4
Platanus x hispanica 'Yarwood' :: Yarwood Sycamore,2017-04-27 09:35:00.000000 UTC,Tree,3,4X4
Platanus x hispanica 'Yarwood' :: Yarwood Sycamore,2004-06-30 00:00:00.000000 UTC,Tree,3,4X4
Platanus x hispanica 'Yarwood' :: Yarwood Sycamore,2004-03-29 00:00:00.000000 UTC,Tree,3,4X4
Platanus x hispanica 'Yarwood' :: Yarwood Sycamore,2002-01-14 00:00:00.000000 UTC,Tree,3,4X4
Prunus cerasifera 'Atropurpurea' :: Purple-Leaf Plum,1998-02-18 00:00:00.000000 UTC,Tree,3,4X4
Pyrus calleryana 'New Bradford' :: New Bradford Pear,2017-10-10 09:33:00.000000 UTC,Tree,3,4X4
Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,2000-01-12 00:00:00.000000 UTC,Tree,3,4X4
Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,2013-10-31 00:00:00.000000 UTC,Tree,3,4X4
Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,2003-12-17 00:00:00.000000 UTC,Tree,3,4X4
Magnolia grandiflora 'Little Gem' :: Little Gem Magnolia,2013-03-05 00:00:00.000000 UTC,Tree,3,4X4
Magnolia grandiflora 'Saint Mary' :: Saint Mary Magnolia,2016-06-08 05:56:00.000000 UTC,Tree,3,4X4
Magnolia grandiflora 'Saint Mary' :: Saint Mary Magnolia,2006-12-01 00:00:00.000000 UTC,Tree,3,4X4
Platanus x hispanica 'Columbia' :: Columbia Hybrid Plane Tree,2016-01-26 10:49:00.000000 UTC,Tree,3,4X4
Platanus x hispanica 'Columbia' :: Columbia Hybrid Plane Tree,2016-04-14 08:40:00.000000 UTC,Tree,3,4X4
Platanus x hispanica 'Columbia' :: Columbia Hybrid Plane Tree,2016-11-01 07:38:00.000000 UTC,Tree,3,4X4
Platanus x hispanica 'Columbia' :: Columbia Hybrid Plane Tree,2016-11-23 00:00:00.000000 UTC,Tree,3,4X4
Platanus x hispanica 'Columbia' :: Columbia Hybrid Plane Tree,2015-06-30 10:17:00.000000 UTC,Tree,3,4X4
Magnolia grandiflora 'Samuel Sommer' :: Samuel Sommer Magnolia,2012-08-23 00:00:00.000000 UTC,Tree,3,4X4
Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',2012-02-14 00:00:00.000000 UTC,Tree,3,4X4
